id,postal,unmatched_postcode,web,age,date,day_of_week,postcode,sex,household_size,occupation,total_contacts
10169,0,0,1,38,02/05/2009 18:07,6,LS16 5DN,1,4,research,2
10170,0,0,1,58,02/05/2009 19:13,4,LS8 2AP,1,2,research,24
10171,0,0,1,28,02/05/2009 20:56,4,L10 4UG,0,4,teaching,62
10172,0,1,1,42,02/05/2009 21:08,4,S11 7FG,1,5,research,7
10173,0,0,1,39,02/05/2009 22:05,6,BD20 6QL,0,4,labour,8
10174,0,0,1,79,03/05/2009 07:06,2,EX9 6JN,1,1,retired,5
10175,0,0,1,62,03/05/2009 09:17,6,WF2 6ER,0,2,research,157
10176,0,0,1,44,03/05/2009 09:44,6,BL6 5PU,0,2,research,8
10177,0,0,1,56,03/05/2009 09:52,2,LS6 3EQ,1,2,office,9
10178,0,0,1,44,03/05/2009 12:57,4,BD9 4NB,0,2,research,11
10179,0,0,1,41,03/05/2009 13:26,0,S6 1UH,0,1,office,23
10180,0,0,1,19,03/05/2009 15:02,0,CV8 2NX,0,4,student,10
10182,0,0,1,53,03/05/2009 15:55,6,S6 5FG,1,1,research,3011
10183,0,0,1,21,03/05/2009 16:24,6,L7 7BT,1,8,student,40
10184,0,0,1,57,03/05/2009 18:07,0,WF2 9SL,0,2,research,92
10185,0,0,1,49,03/05/2009 20:21,0,HD1 3QY,0,3,research,8
10186,0,0,1,23,03/05/2009 22:55,0,E9 6JG,1,4,student,17
10188,0,0,1,38,04/05/2009 06:34,5,LS7 2NN,0,1,research,15
10189,0,0,1,53,04/05/2009 06:48,0,SN9 5BA,1,2,unknown,1
10190,0,0,1,32,04/05/2009 07:58,6,S75 6FR,0,2,research,10
10191,0,1,1,55,04/05/2009 08:09,6,BD17 5QX,0,4,research,8
10192,0,0,1,34,04/05/2009 08:10,0,BD19 6NE,0,2,research,3
10193,0,0,1,34,04/05/2009 08:26,0,LS6 4NS,0,2,office,8
10194,0,0,1,30,04/05/2009 08:26,0,CH64 3RB,0,2,student,3
10195,0,0,1,28,04/05/2009 08:30,0,LS25 6LE,0,2,office,3
10196,0,0,1,59,04/05/2009 08:35,6,LS19 7TR,0,1,office,26
10197,0,1,1,38,04/05/2009 08:48,0,LS18 4HE,0,4,office,11
10198,0,0,1,31,04/05/2009 09:02,0,LS5 3HE,0,3,research,5
10199,0,0,1,42,04/05/2009 09:09,4,LS21 1BU,0,4,office,42
10200,0,0,1,48,04/05/2009 09:31,0,LS17 8TP,0,4,office,19
10201,0,0,1,43,04/05/2009 10:22,4,YO10 4HU,0,4,research,19
10202,0,0,1,37,04/05/2009 11:01,6,LS16 7NY,0,4,public,15
10203,0,0,1,32,04/05/2009 11:41,0,LS6 2EF,0,2,office,18
10204,0,0,1,25,04/05/2009 12:38,3,NW7 2DS,0,3,student,55
10205,0,0,1,54,04/05/2009 12:57,0,LS29 8QY,0,1,research,6
10206,0,0,1,38,04/05/2009 13:21,0,CW12 4BY,1,2,research,4
10207,0,-1,1,50,04/05/2009 13:43,0,-,0,2,office,8
10208,0,0,1,25,04/05/2009 14:03,1,L1 4BN,1,4,student,7
10209,0,0,1,42,04/05/2009 14:27,5,LS6 1DT,0,3,research,6
10210,0,0,1,26,04/05/2009 14:28,1,WF5 0QP,0,2,office,21
10211,0,0,1,25,04/05/2009 14:51,1,L15 8HH,0,4,student,10
10212,0,0,1,44,04/05/2009 15:13,1,LS16 9JR,0,3,research,12
10213,0,0,1,21,04/05/2009 15:27,1,CV4 8EA,1,6,student,22
10214,0,0,1,51,04/05/2009 15:55,4,YO23 1NL,1,3,research,96
10215,0,0,1,29,04/05/2009 17:06,0,EH3 6RH,0,4,unknown,13
10216,0,0,1,4,04/05/2009 18:41,1,CV5 9NE,0,3,preschool,15
10217,0,1,1,36,04/05/2009 19:19,1,YO42 4QW,0,4,home,9
10218,0,0,1,23,04/05/2009 19:33,1,CV5 8HW,0,3,student,22
10219,0,0,1,20,04/05/2009 19:51,1,L7 7BX,0,3,student,63
10221,0,0,1,29,05/05/2009 08:28,0,PL4 9BR,0,2,office,9
10222,0,0,1,35,05/05/2009 08:30,1,PL9 0LB,1,2,teaching,82
10223,0,0,1,35,05/05/2009 08:35,1,LS25 3DN,0,5,office,27
10224,0,0,1,34,05/05/2009 08:40,0,PL7 1QQ,0,3,teaching,5
10225,0,0,1,24,05/05/2009 09:17,1,HX2 0LX,0,2,office,8
10226,0,0,1,23,05/05/2009 09:22,0,PL1 5DE,0,2,teaching,1
10227,0,0,1,56,05/05/2009 09:40,1,LS17 8QQ,0,2,research,14
10228,0,0,1,33,05/05/2009 10:15,2,CV34 6DF,0,2,unknown,3
10229,0,0,1,49,05/05/2009 11:24,1,LS16 6JW,0,4,home,27
10230,0,1,1,29,05/05/2009 11:37,1,L17 7AT,1,2,health,48
10232,0,0,1,43,05/05/2009 12:46,1,LS28 8EZ,1,4,office,11
10233,0,0,1,60,05/05/2009 13:02,1,PO7 7XP,1,2,retired,3
10234,0,0,1,64,05/05/2009 15:26,6,LE16 9UD,0,2,retired,8
10235,0,0,1,32,05/05/2009 15:29,1,HX7 6AH,0,2,research,67
10236,0,0,1,61,05/05/2009 16:19,1,LS29 7EY,0,3,teaching,18
10238,0,-1,1,31,05/05/2009 19:20,2,-,1,3,research,23
10239,0,0,1,36,05/05/2009 19:26,2,CW11 4NA,0,2,public,25
10240,0,0,1,33,05/05/2009 20:33,2,WA6 8NH,0,2,office,20
10241,0,1,1,20,05/05/2009 23:12,2,L22 8QA,1,4,unknown,154
10242,0,0,1,27,06/05/2009 07:32,1,W2 1JJ,0,1,student,43
10243,0,0,1,38,06/05/2009 07:38,2,CW12 4BY,1,2,research,23
10244,0,0,1,44,06/05/2009 09:25,2,LS6 3HE,0,5,health,45
10245,0,0,1,30,06/05/2009 11:06,0,HD1 5QP,0,2,office,6
10246,0,0,1,56,06/05/2009 12:11,2,CV8 1RZ,1,4,office,17
10247,0,1,1,59,06/05/2009 12:48,3,ME8 8QZ,1,2,office,12
10248,0,-1,1,17,06/05/2009 18:56,3,-,1,4,student,63
10249,0,0,1,23,06/05/2009 19:21,3,N16 7JD,0,4,student,23
10250,0,0,1,42,06/05/2009 20:06,3,WA6 6PE,0,2,service,27
10252,0,0,1,44,06/05/2009 21:44,3,LS29 0BG,1,4,unknown,18
10253,0,0,1,29,06/05/2009 23:00,3,B16 8AE,0,1,health,13
10255,0,0,1,20,07/05/2009 08:35,3,L15 4HW,0,6,student,24
10256,0,0,1,21,07/05/2009 08:38,3,L15 0HH,0,4,student,9
10257,0,0,1,25,07/05/2009 08:54,2,CH64 0XG,0,5,student,24
10258,0,1,1,22,07/05/2009 09:48,4,L15 8HH,0,5,student,14
10259,0,-1,1,21,07/05/2009 09:59,3,-,0,6,student,103
10260,0,0,1,22,07/05/2009 10:44,3,L18 3LU,0,2,student,3
10261,0,1,1,20,07/05/2009 10:57,3,L18 3LU,-1,7,student,43
10262,0,0,1,22,07/05/2009 11:04,3,CH64 9SF,0,4,student,14
10263,0,0,1,39,07/05/2009 11:13,3,BS34 7LQ,0,2,home,6
10264,0,1,1,25,07/05/2009 11:38,3,CB3 9NP,0,2,student,10
10265,0,0,1,43,07/05/2009 11:55,3,L8 3UJ,0,2,research,61
10266,0,0,1,30,07/05/2009 12:28,3,FK1 4HU,0,2,public,55
10267,0,0,1,42,07/05/2009 12:36,2,LE15 6LW,0,3,office,19
10268,0,0,1,35,07/05/2009 12:47,3,CB25 9QH,0,3,office,27
10269,0,-1,1,19,07/05/2009 13:15,3,-,0,3,student,26
10270,0,-1,1,30,07/05/2009 13:23,3,-,0,2,student,6
10271,0,0,1,20,07/05/2009 14:14,3,CV8 2NY,0,4,student,5
10272,0,0,1,61,07/05/2009 14:56,3,CF14 4SW,1,2,retired,21
10273,0,0,1,19,07/05/2009 16:31,4,L18 8DG,1,18,student,30
10275,0,-1,1,-1,07/05/2009 17:33,4,-,-1,2,unknown,6
10276,0,0,1,33,07/05/2009 18:11,4,HA1 2QS,0,4,home,5
10278,0,0,1,30,07/05/2009 20:05,3,CB4 1SH,1,1,office,9
10279,0,1,1,30,07/05/2009 20:11,4,PE19 1PF,1,3,office,14
10280,0,1,1,54,07/05/2009 20:17,2,-,0,3,unknown,54
10281,0,0,1,43,07/05/2009 20:30,4,B63 1AN,1,2,office,9
10282,0,0,1,26,07/05/2009 20:44,4,IP33 3XT,1,2,research,20
10283,0,0,1,40,07/05/2009 20:56,3,HA1 1AY,0,2,public,47
10284,0,1,1,27,07/05/2009 22:24,4,NG5 9BL,1,3,unemployed,5
10285,0,1,1,47,08/05/2009 01:21,4,CR0 0RD,1,1,office,10
10286,0,0,1,63,08/05/2009 11:54,5,B77 3PS,0,3,retired,19
10287,0,1,1,26,08/05/2009 11:54,4,SA1 5PY,0,6,student,61
10288,0,0,1,32,08/05/2009 12:14,4,CB3 9NP,1,1,research,29
10289,0,0,1,31,08/05/2009 12:23,4,CB4 1SH,1,4,research,37
10290,0,1,1,25,08/05/2009 13:10,5,OX15 4RJ,0,2,unemployed,2
10291,0,0,1,22,08/05/2009 15:04,4,L7 1QB,0,7,student,18
10292,0,0,1,36,08/05/2009 17:16,5,KT13 9EF,1,4,unknown,3
10293,0,0,1,64,08/05/2009 19:01,4,ST17 9XU,0,2,retired,4
10295,0,0,1,74,09/05/2009 04:39,1,ST17 9DR,1,2,retired,6
10296,0,0,1,37,09/05/2009 10:34,5,YO31 8ST,0,1,service,29
10298,0,0,1,22,09/05/2009 15:39,5,BH20 7BA,0,2,service,12
10299,0,0,1,36,10/05/2009 08:28,6,CH49 8HU,0,3,unknown,33
10300,0,0,1,46,10/05/2009 10:09,5,HG2 8PL,0,3,health,12
10301,0,0,1,37,10/05/2009 10:15,0,-,1,2,unknown,4
10302,0,0,1,41,10/05/2009 11:06,0,OX2 6BB,1,3,research,12
10303,0,0,1,62,10/05/2009 12:02,5,PL7 1LE,1,3,teaching,25
10304,0,-1,1,28,10/05/2009 14:56,6,-,0,2,student,49
10305,0,0,1,45,10/05/2009 15:19,1,HG2 0EJ,0,4,service,31
10306,0,0,1,32,10/05/2009 15:29,4,OX2 9LN,1,2,public,8
10307,0,1,1,33,10/05/2009 15:43,6,SE22 8LR,0,3,student,37
10308,0,0,1,53,10/05/2009 17:21,6,SE21 8DZ,0,2,health,2
10309,0,0,1,37,10/05/2009 19:04,0,CH7 4SG,1,4,unknown,6
10310,0,0,1,39,10/05/2009 19:43,0,CM3 3BH,0,3,health,12
10311,0,1,1,56,10/05/2009 21:03,0,CV8 1NJ,0,2,office,40
10312,0,0,1,20,10/05/2009 21:38,0,CF5 4RN,0,5,student,26
10313,0,0,1,26,11/05/2009 11:11,0,CR2 8QU,0,2,office,50
10315,0,0,1,21,11/05/2009 11:28,0,CR2 6EX,1,2,entertain,34
10316,0,0,1,46,11/05/2009 11:36,0,CR2 8QU,0,4,office,9
10317,0,0,1,30,11/05/2009 12:04,0,N16 6HR,0,2,unknown,60
10319,0,0,1,28,11/05/2009 14:29,1,CR0 3GT,0,2,unknown,12
10320,0,-1,1,26,11/05/2009 14:59,1,-,1,4,office,6
10321,0,0,1,41,11/05/2009 15:17,0,CH43 0XG,1,5,health,18
10322,0,0,1,26,11/05/2009 16:07,0,IP33 1JS,0,2,office,65
10323,0,-1,1,30,11/05/2009 20:19,1,-,0,2,office,17
10325,0,0,1,37,12/05/2009 08:54,1,PA16 0XS,0,4,research,38
10326,0,0,1,49,12/05/2009 10:15,1,PA15 2EJ,0,2,research,134
10327,0,0,1,33,12/05/2009 10:17,1,LS13 4DS,0,3,research,50
10328,0,1,1,84,12/05/2009 11:20,3,CH64 9QH,1,1,retired,1
10329,0,0,1,42,12/05/2009 11:31,5,CH63 3EG,0,1,office,28
10330,0,1,1,50,12/05/2009 13:03,5,B74 4LD,0,2,office,23
10331,0,0,1,27,12/05/2009 13:37,1,RG1 3LY,0,2,research,7
10332,0,0,1,26,12/05/2009 14:37,2,L3 3BZ,0,2,research,10
10333,0,1,1,28,12/05/2009 15:27,1,W2 5TQ,0,2,office,13
10334,0,1,1,55,12/05/2009 16:16,1,CV31 3HY,0,3,unknown,7
10335,0,0,1,35,12/05/2009 18:32,2,G42 9EH,0,3,office,17
10336,0,-1,1,30,12/05/2009 18:41,2,-,0,2,office,10
10338,0,0,1,18,13/05/2009 11:36,2,L18 5HY,0,20,student,10
10339,0,0,1,44,13/05/2009 17:17,3,L25 6HU,0,6,office,36
10340,0,-1,1,14,13/05/2009 19:31,3,-,1,4,unknown,29
10341,0,0,1,35,14/05/2009 08:45,3,LS21 2RG,0,1,office,61
10342,0,0,1,34,14/05/2009 11:27,0,CH64 3RB,0,3,research,22
10343,0,0,1,32,14/05/2009 11:35,3,CH64 3RB,0,2,research,16
10344,0,0,1,57,14/05/2009 12:37,3,WR11 4JQ,1,3,student,4
10345,0,0,1,26,14/05/2009 12:42,3,NG9 6HY,0,4,service,6
10346,0,-1,1,32,14/05/2009 13:05,1,-,0,1,public,72
10347,0,1,1,43,14/05/2009 14:08,3,CH47 9SL,0,5,unknown,34
10348,0,0,1,33,14/05/2009 14:14,3,CV34 5QT,1,1,office,18
10349,0,-1,1,-1,14/05/2009 16:03,4,-,-1,2,unknown,13
10351,0,0,1,71,15/05/2009 08:36,4,CV8 1NH,0,1,retired,9
10352,0,0,1,47,15/05/2009 09:44,2,SK2 5JT,0,4,office,27
10353,0,0,1,57,16/05/2009 13:34,3,AB54 4QF,1,2,unknown,17
10354,0,-1,1,-1,16/05/2009 13:45,5,-,-1,2,unknown,30
10355,0,-1,1,38,16/05/2009 19:03,3,-,0,3,unknown,4
10356,0,-1,1,38,17/05/2009 08:04,6,-,0,3,unknown,4
10357,0,0,1,76,17/05/2009 08:26,3,ST17 9XU,1,2,retired,1
10358,0,0,1,56,17/05/2009 11:12,0,DY12 1ET,0,1,retired,52
10359,0,1,1,28,17/05/2009 13:24,5,CV5 8HX,0,3,home,3
10360,0,1,1,30,17/05/2009 16:15,0,SS9 1LW,0,3,home,34
10361,0,0,1,49,17/05/2009 20:34,0,G61 1LH,0,1,office,11
10363,0,0,1,63,18/05/2009 09:15,0,WS10 0LX,0,2,retired,18
10364,0,1,1,61,18/05/2009 10:03,1,DN3 1AZ,1,1,retired,6
10365,0,1,1,59,18/05/2009 12:01,0,SL5 7QG,0,2,office,9
10366,0,1,1,38,18/05/2009 13:31,0,N16 7JD,1,5,unknown,23
10367,0,0,1,54,18/05/2009 16:12,1,SS6 7DX,0,4,public,145
10368,0,0,1,16,18/05/2009 18:44,1,EX17 3LH,1,5,unemployed,14
10369,0,-1,1,-1,18/05/2009 18:45,1,-,-1,5,unknown,50
10370,0,0,1,27,18/05/2009 20:37,1,RG1 6QR,0,2,research,13
10371,0,0,1,23,18/05/2009 21:25,1,E15 1HR,0,3,service,66
10372,0,1,1,47,19/05/2009 07:46,1,HP19 7FZ,1,2,office,1
10373,0,0,1,57,19/05/2009 09:36,3,ME9 8SQ,1,1,retired,39
10374,0,0,1,38,19/05/2009 10:01,1,CH64 9SF,1,3,student,9
10375,0,0,1,73,19/05/2009 10:11,1,NP25 5DW,1,2,retired,7
10376,0,0,1,73,19/05/2009 10:21,6,NP25 3DB,0,2,retired,8
10378,0,0,1,22,19/05/2009 11:34,1,IP28 8HF,0,2,research,13
10379,0,1,1,30,19/05/2009 13:48,1,LS15 8JU,0,2,office,4
10380,0,0,1,41,19/05/2009 17:40,2,WF1 4TF,0,4,unknown,69
10381,0,0,1,33,19/05/2009 18:31,3,LS27 8AN,0,2,unknown,29
10382,0,0,1,53,19/05/2009 20:48,2,-,0,1,teaching,137
10383,0,-1,1,60,20/05/2009 08:11,2,-,1,4,office,5
10384,0,0,1,49,20/05/2009 10:05,2,CB6 2DJ,0,4,office,66
10385,0,0,1,60,20/05/2009 10:26,2,CB6 1NL,0,2,public,84
10386,0,0,1,63,20/05/2009 11:01,1,CB4 2PX,0,2,retired,4
10387,0,1,1,34,20/05/2009 13:36,2,WF4 2PE,0,4,home,84
10389,0,0,1,48,20/05/2009 17:43,2,SO30 0DB,0,3,office,33
10390,0,0,1,66,20/05/2009 18:10,3,PE29 3LB,1,2,retired,5
10391,0,0,1,48,20/05/2009 19:36,2,LS7 4RG,0,3,public,22
10392,0,1,1,33,20/05/2009 20:44,3,BS41 9DL,1,2,research,1
10393,0,1,1,40,20/05/2009 23:48,3,RM18 8TE,1,1,unknown,6
10394,0,0,1,69,21/05/2009 07:09,3,EN6 2RJ,1,2,unknown,112
10395,0,0,1,-1,21/05/2009 13:43,4,-,1,3,office,2
10396,0,0,1,54,21/05/2009 14:41,2,B13 8DT,0,3,health,52
10397,0,0,1,67,21/05/2009 18:31,4,-,1,2,retired,41
10398,0,1,1,67,21/05/2009 18:41,4,KT15 3EU,0,2,retired,23
10399,0,0,1,67,21/05/2009 18:54,3,HP10 0JP,1,2,retired,3
10400,0,0,1,1,21/05/2009 19:02,4,AL1 4QJ,0,3,preschool,7
10401,0,0,1,29,21/05/2009 19:25,4,AL1 4RQ,1,3,teaching,42
10402,0,0,1,76,21/05/2009 20:44,4,RH7 6BT,1,2,retired,2
10403,0,0,1,55,22/05/2009 07:41,4,PO13 0PA,1,5,research,17
10404,0,0,1,30,22/05/2009 16:12,5,CV33 9DQ,0,1,public,5
10405,0,1,1,24,23/05/2009 11:36,5,RG24 7AS,1,4,office,9
10406,0,0,1,30,23/05/2009 18:21,6,KY4 0LD,0,3,teaching,28
10407,0,0,1,43,24/05/2009 19:30,4,CR0 1TR,0,3,office,23
10408,0,0,1,26,25/05/2009 13:26,5,SE17 3JX,0,2,research,8
10409,0,0,1,55,25/05/2009 15:42,6,AB51 4EW,0,1,teaching,2
10410,0,0,1,20,25/05/2009 16:42,1,CF5 4RN,0,5,student,31
10411,0,0,1,20,25/05/2009 16:49,0,CF5 4RN,0,5,student,21
10412,0,0,1,20,25/05/2009 16:52,6,CF5 4RN,0,5,student,10
10413,0,0,1,38,25/05/2009 17:00,3,CW12 4BY,1,2,research,41
10414,0,0,1,58,25/05/2009 20:32,0,LL15 1US,0,1,teaching,7
10416,0,0,1,54,25/05/2009 22:33,4,LS8 2AP,1,3,research,34
10419,0,0,1,48,26/05/2009 05:09,6,AB42 0TD,0,4,public,14
10422,0,0,1,48,26/05/2009 19:18,1,S7 2EG,1,2,office,11
10423,0,0,1,19,26/05/2009 19:45,2,CV4 7AJ,1,7,student,17
10424,0,0,1,20,26/05/2009 23:52,2,CF5 4RN,0,5,student,5
10425,0,1,1,42,29/05/2009 21:55,1,S6 5FH,0,1,unemployed,5
10426,0,0,1,56,30/05/2009 20:05,6,JE2 7QG,0,2,office,17
10427,0,1,1,24,31/05/2009 10:29,4,CV32 7SE,0,4,unemployed,8
10429,0,0,1,30,01/06/2009 07:00,1,CB22 3AR,0,1,unemployed,2
10430,0,1,1,29,01/06/2009 15:36,0,S6 3FG,0,1,office,18
10431,0,1,1,67,02/06/2009 12:37,2,DN11 0DS,0,2,retired,11
10432,0,-1,1,48,03/06/2009 08:21,3,-,1,1,unknown,8
10433,0,0,1,59,03/06/2009 09:20,2,WA6 6BW,0,2,research,11
10434,0,0,1,66,03/06/2009 11:55,2,CA8 9HF,0,3,retired,18
10435,0,0,1,43,03/06/2009 14:43,6,BL5 3QA,1,5,public,13
10436,0,0,1,25,03/06/2009 15:43,3,N19 4HR,0,1,research,9
10437,0,0,1,26,03/06/2009 16:01,3,EH7 5NH,0,2,student,9
10438,0,-1,1,-1,03/06/2009 16:55,3,-,-1,2,unknown,33
10439,0,-1,1,25,04/06/2009 10:10,3,-,0,1,research,10
10440,0,0,1,48,04/06/2009 10:47,3,AB21 0XY,1,4,service,27
10441,0,0,1,24,04/06/2009 15:31,3,DD1 4NB,0,2,office,18
10443,0,0,1,70,05/06/2009 14:12,2,CV5 9LX,0,2,home,3
10444,0,0,1,61,05/06/2009 14:39,4,M20 3ED,0,1,retired,16
10445,0,0,1,30,05/06/2009 21:16,4,LE9 3BB,0,2,public,23
10446,0,0,1,55,06/06/2009 21:18,4,HX3 8PD,0,2,teaching,129
10447,0,0,1,35,09/06/2009 09:46,2,CR8 2BA,1,3,office,5
10448,0,-1,1,-1,09/06/2009 10:51,2,-,-1,3,unknown,3
10449,0,1,1,36,09/06/2009 21:40,2,NW5 1PP,0,3,office,4
10450,0,0,1,36,10/06/2009 14:09,2,E10 7JF,1,2,service,37
10451,0,0,1,20,10/06/2009 21:19,2,CF5 4RN,0,5,student,34
10452,0,1,1,20,13/06/2009 15:53,5,CF5 4RN,0,5,student,11
10453,0,0,1,32,13/06/2009 20:58,6,CV4 8EA,0,3,home,6
10454,0,0,1,42,14/06/2009 05:44,6,LS16 5DN,0,2,service,2
10455,0,0,1,54,14/06/2009 07:59,3,CV31 2DT,0,3,public,19
10456,0,0,1,31,14/06/2009 17:43,3,CB4 2PX,0,2,unknown,16
10457,0,0,1,20,14/06/2009 23:36,0,CF5 4RN,0,5,student,9
10458,0,1,1,47,16/06/2009 08:29,2,CV37 6DY,0,4,unknown,12
10459,0,0,1,33,16/06/2009 12:07,1,CV32 5BA,0,1,research,14
10460,0,0,1,53,16/06/2009 12:27,6,EH10 4DY,1,1,office,2
10461,0,0,1,38,16/06/2009 13:24,1,CW12 4BY,1,2,research,14
10462,0,0,1,47,16/06/2009 19:56,1,CV37 6DY,1,4,mechanic,17
10463,0,0,1,15,16/06/2009 20:09,1,CV37 9BP,1,4,schoolchild,26
10464,0,0,1,20,16/06/2009 22:21,2,CF5 4RN,0,5,student,8
10465,0,0,1,31,18/06/2009 10:57,4,G4 0BH,1,2,student,18
10466,0,0,1,36,18/06/2009 16:49,4,HG2 0EJ,0,1,health,39
10467,0,-1,1,37,18/06/2009 18:36,0,-,0,3,health,44
10468,0,0,1,26,18/06/2009 19:24,0,NG5 6SY,0,1,health,23
10469,0,0,1,48,18/06/2009 20:14,0,SL4 4US,0,5,mechanic,52
10470,0,0,1,47,18/06/2009 20:32,4,WA4 1EY,0,5,research,15
10471,0,0,1,16,18/06/2009 20:59,2,WA4 1UQ,1,5,schoolchild,159
10472,0,0,1,13,18/06/2009 21:11,4,WA4 2BW,0,5,schoolchild,65
10473,0,0,1,14,18/06/2009 21:24,4,WA4 1UN,1,5,schoolchild,101
10474,0,0,1,62,19/06/2009 10:17,4,CF23 5BJ,1,3,retired,6
10475,0,0,1,25,19/06/2009 13:47,5,BD16 1QH,0,5,student,10
10476,0,0,1,44,19/06/2009 14:03,3,SO45 6JT,0,2,teaching,210
10477,0,1,1,56,19/06/2009 14:04,3,B20 3LG,0,4,health,21
10478,0,0,1,20,20/06/2009 10:43,5,CF5 4RN,0,5,student,4
10479,0,0,1,53,20/06/2009 10:45,4,BD22 9RB,0,2,health,47
10480,0,0,1,20,20/06/2009 10:48,4,CF5 4RN,0,5,student,8
10481,0,0,1,26,20/06/2009 18:23,0,ST4 2NS,0,2,health,15
10482,0,0,1,46,20/06/2009 18:26,4,BS20 6PL,0,5,health,41
10483,0,0,1,55,20/06/2009 18:45,2,LL18 4BP,0,1,health,39
10484,0,0,1,36,20/06/2009 21:05,6,PR1 6XB,1,4,public,5
10485,0,0,1,27,21/06/2009 08:34,6,NW2 2EP,0,2,office,19
10486,0,0,1,27,21/06/2009 08:34,6,NW2 2EP,0,2,office,19
10487,0,0,1,22,21/06/2009 12:50,6,WC1N 2AN,1,200,student,14
10488,0,0,1,39,21/06/2009 13:51,6,BA3 2JA,1,2,office,5
10489,0,0,1,9,21/06/2009 18:42,0,CB1 3LN,1,3,schoolchild,43
10490,0,0,1,22,21/06/2009 21:05,0,BN1 5FA,0,10,student,13
10491,0,-1,1,36,21/06/2009 22:19,0,-,0,4,office,23
10492,0,0,1,31,21/06/2009 22:24,0,CV6 1GL,0,6,student,23
10493,0,0,1,48,22/06/2009 08:36,6,TA9 3BP,0,3,health,8
10494,0,0,1,35,22/06/2009 10:05,1,WR5 3HT,0,3,teaching,32
10495,0,0,1,27,22/06/2009 10:10,1,WC1N 2AN,1,10,student,2
10496,0,0,1,27,22/06/2009 10:39,1,CV3 1FR,0,5,office,8
10497,0,0,1,55,22/06/2009 12:17,4,CV2 2XQ,0,4,unknown,31
10498,0,0,1,36,22/06/2009 12:38,0,CV3 6LE,1,4,office,37
10499,0,0,1,27,22/06/2009 13:28,1,N4 4HX,0,3,student,25
10500,0,0,1,28,22/06/2009 13:32,0,SW12 0BX,0,2,student,26
10501,0,1,1,44,22/06/2009 15:56,1,SO31 4LG,0,2,teaching,1
10502,0,0,1,44,22/06/2009 16:18,0,SO19 9EY,0,2,teaching,17
10503,0,0,1,34,22/06/2009 20:31,1,CV11 6TH,1,2,office,14
10504,0,0,1,42,23/06/2009 07:57,1,S6 1UJ,0,2,health,26
10505,0,0,1,24,23/06/2009 10:38,1,E5 9EB,0,6,student,15
10506,0,0,1,20,23/06/2009 12:10,6,CV2 4PR,0,4,office,72
10507,0,-1,1,35,25/06/2009 09:34,3,-,1,5,health,6
10508,0,0,1,20,25/06/2009 16:13,3,CF5 4RN,0,4,student,3
10509,0,0,1,20,25/06/2009 16:13,3,CF5 4RN,0,4,student,3
10510,0,0,1,20,25/06/2009 16:16,4,CF5 4RN,0,4,student,5
10511,0,-1,1,57,25/06/2009 19:16,2,-,0,1,teaching,61
10512,0,0,1,28,26/06/2009 08:57,4,ST13 5TA,1,3,service,31
10514,0,0,1,27,29/06/2009 09:33,0,N4 4HX,0,3,student,9
10515,0,0,1,54,29/06/2009 11:01,5,G76 0DU,0,1,office,9
10516,0,0,1,27,29/06/2009 11:14,0,G20 7EW,1,3,research,7
10517,0,1,1,37,29/06/2009 12:23,5,G20 8JD,0,1,research,78
10518,0,0,1,49,29/06/2009 19:58,1,CV35 7JR,0,4,health,23
10519,0,0,1,26,30/06/2009 15:14,2,ST13 7LP,0,3,research,6
10520,0,0,1,38,01/07/2009 16:23,3,G20 8JH,0,2,research,16
10521,0,1,1,38,02/07/2009 13:50,3,CW12 4BY,1,2,research,8
10522,0,0,1,32,06/07/2009 21:25,3,HD4 7PH,0,3,health,67
10524,0,0,1,32,09/07/2009 15:09,3,HD4 7PH,0,3,health,67
10542,0,1,1,40,14/07/2009 11:55,2,BN7 2HS,0,4,health,51
10543,0,1,1,30,14/07/2009 12:57,0,SK6 8BH,0,3,home,8
10546,0,1,1,25,16/07/2009 12:46,3,E5 8JU,1,6,unknown,41
10548,0,1,1,51,18/07/2009 12:39,4,EH3 5JH,0,1,health,85
10550,0,1,1,62,20/07/2009 11:52,4,LE10 2TJ,0,3,retired,47
10552,0,0,1,43,21/07/2009 22:13,2,CV2 2AG,0,5,home,17
10553,0,0,1,38,22/07/2009 09:51,2,CW12 4BY,1,2,research,15
10554,0,1,1,59,22/07/2009 16:06,0,LS8 5QQ,0,2,health,39
10555,0,1,1,64,22/07/2009 17:20,3,LS25 1BR,1,4,unknown,23
10556,0,0,1,60,23/07/2009 13:06,1,GL7 4AH,0,2,unemployed,58
10557,0,1,1,58,23/07/2009 14:12,3,GL53 0PP,0,2,health,11
10558,0,0,1,30,24/07/2009 10:26,4,SE20 7UE,0,2,unknown,14
10560,0,0,1,59,25/07/2009 19:15,4,AL5 4RA,1,2,health,24
10562,0,0,1,54,26/07/2009 16:39,0,LS8 2NB,0,2,health,22
10563,0,0,1,59,28/07/2009 18:48,2,LS8 2AP,0,3,office,17
10564,0,0,1,23,28/07/2009 19:20,2,LS8 2AP,0,3,teaching,18
10565,0,0,1,61,29/07/2009 11:07,2,LS8 3PX,1,2,retired,7
10566,0,0,1,62,29/07/2009 11:20,6,LS8 2AP,0,2,retired,5
10567,0,0,1,38,31/07/2009 11:09,4,CW12 4BY,1,2,research,25
10568,0,0,1,33,03/08/2009 15:36,0,NW1 0BN,0,2,research,1
